EmployeeID,Department,HireDate,Age,Salary,PerformanceScore,TrainingHours,EngagementScore,LeftCompany,Tenure
0dfef633-2a31-4dfd-a166-7c7cd3c6e5a0,Sales,2013-12-17,23,136467,Satisfactory,30,3.06,0,11
6c99ce56-a58a-4bb5-9f19-30e0cda7a451,Engineering,2013-10-11,39,45615,Excellent,18,3.2,0,11
1ab9f662-1bc0-4912-8519-72c431d9dd32,IT,2014-01-23,47,133497,Excellent,23,3.76,0,11
c75f41dc-9a6a-4bb1-9cda-038513eb4358,HR,2015-09-06,52,138049,Good,17,3.78,0,9
3d51d528-072e-45dd-95e1-7880d8bb62b7,Sales,2012-03-11,59,127426,Good,17,3.79,0,13
1b4142aa-8aa4-41e9-a9aa-aa7e483eb6a1,Finance,2013-05-31,43,66870,Satisfactory,16,4.55,0,12
02cf63a8-98dc-4031-b63f-bae910b8c1c5,IT,2017-06-30,57,141299,Excellent,16,4.09,0,7
300ffa68-4f22-4efa-a8e1-3f98c1ab6398,HR,2019-07-28,40,92790,Low,23,2.04,0,5
ede02d33-a36d-4567-b3a4-4f408d3ba57f,HR,2018-12-02,35,85876,Satisfactory,20,2.85,0,6
15c52392-44e8-41e1-bd86-9ad2084930a1,Sales,2020-08-13,35,84327,Satisfactory,20,2.66,0,4
0b7ce5c6-9096-4629-91f3-90f4fa069889,Engineering,2012-09-08,50,83302,Excellent,21,3.03,1,12
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,HR,2016-10-12,38,130282,Satisfactory,17,4.34,0,8
17dcabf5-5088-4581-8c4c-eedf0bb1b984,Finance,2015-09-20,58,142645,Excellent,14,3.89,0,9
fb04c6b1-022b-4960-8f00-ba6af189d0b1,HR,2018-01-31,30,69836,Good,24,3.1,0,7
f56febb1-484b-424b-806e-10295b4d5bbf,Finance,2012-10-08,22,49831,Low,17,4.27,0,12
50814407-31e3-4608-800e-295265ec4424,IT,2019-06-27,25,73384,Good,18,4.1,0,5
5b182716-b9c6-426b-a401-118dc078bc3e,IT,2017-07-13,28,138543,Satisfactory,22,1.96,0,7
acb83fce-b3e1-411b-a128-04c5f94e485d,Marketing,2015-10-28,32,144356,Satisfactory,19,2.36,1,9
e581c1bc-6843-4e98-94d1-44d518ede297,Marketing,2020-07-28,35,79222,Good,22,3.57,0,4
808eadf2-19db-433e-80ea-83afbdcfc159,Finance,2017-02-04,40,134605,Satisfactory,23,3.08,0,8
06103d84-2672-420c-866a-5821ceb7f2d6,Engineering,2014-01-13,24,82816,Satisfactory,12,3.89,0,11
7a199807-61d2-4319-8bcb-329396512240,HR,2016-11-26,29,81882,Satisfactory,21,2.83,0,8
099396ff-da1e-42b2-9e6a-7c6e961b9221,HR,2013-03-11,50,94039,Good,21,3.94,0,12
aeb00fb9-26cb-4e99-a945-e93a4a454398,Marketing,2019-02-05,58,103346,Good,19,3.19,1,6
a03e7003-e29c-4897-9429-25a0768e212d,Finance,2011-09-02,30,91056,Satisfactory,19,3.74,0,13
3b482d28-b7ed-4c13-b3eb-e65817e1e8f6,HR,2015-12-24,40,57196,Satisfactory,16,3.55,0,9
ae742530-ceb6-4fdc-b734-a78de2682c9f,HR,2016-12-06,33,44999,Satisfactory,25,2.94,0,8
b7f330ad-c4d1-4310-a40f-92a4a77af8cb,Engineering,2017-11-01,48,64026,Satisfactory,20,4.74,0,7
806a29ad-f6b2-4778-be50-8d4d293a60be,Sales,2022-09-25,58,41730,Good,18,2.96,0,2
9bd65068-ba8d-4f8c-be05-fcef842c49fa,Marketing,2014-07-14,46,98175,Low,22,5.0,0,10
c4c557d8-ee23-4eb0-85f6-2467a6c1d136,Marketing,2014-10-22,59,108960,Good,28,1.56,0,10
21962a11-c90c-41d3-b28e-10025766fe0c,Sales,2010-02-15,38,102834,Excellent,20,2.23,0,15
9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,HR,2013-06-13,54,78830,Excellent,15,3.41,0,11
0a3e4918-6e4f-4ea3-b0ad-16f7db1fb4d4,Engineering,2022-09-13,35,135252,Low,14,1.81,1,2
aed0cbcf-c630-4536-b677-9a11e403999b,Engineering,2018-11-07,49,136762,Good,18,2.72,0,6
ff3c03a6-3575-44ee-bd36-5abf633bffff,Marketing,2013-12-22,39,107743,Excellent,20,3.95,0,11
f540838e-1333-4679-9b5c-4b589c425665,Engineering,2015-10-20,54,118567,Satisfactory,23,3.04,0,9
fe914b95-a0b6-4265-9120-6a372703c75d,IT,2017-01-11,36,68008,Excellent,20,3.86,1,8
03d33907-ce02-4d60-98ef-9a287f5da7f8,Sales,2015-06-16,32,135020,Excellent,16,4.47,1,9
4f3e2a2c-ded6-4d2a-842d-5f032482e8d1,HR,2018-07-21,57,108904,Satisfactory,22,3.65,0,6
cc214b4e-f80c-4b1a-9e16-afca8c111ba4,IT,2016-05-29,36,127391,Good,21,2.28,1,9
7fb8b6c6-1650-4f14-a527-8ea2c80cd031,Sales,2014-01-28,51,107763,Low,18,3.08,0,11
2b729d66-504f-4e7c-b46e-49a81817dac5,Finance,2014-04-23,36,88522,Satisfactory,17,3.15,0,11
11730df2-2956-42c6-8bac-fa4aef1e4acf,Marketing,2016-08-24,44,105124,Excellent,21,3.33,1,8
5a765b48-5d03-44d8-9396-440547b5c4cd,Engineering,2014-11-02,36,70322,Excellent,23,2.82,0,10
b5ed7ce8-2ddf-4675-9235-d52e16d7ba54,Finance,2019-09-20,50,148756,Excellent,15,3.29,0,5
fc73e358-4208-4fc8-b5f3-21cbc59de4aa,Engineering,2016-04-28,32,52817,Low,21,4.0,1,9
c35d8f64-418a-4089-ba7d-e9617927a136,IT,2022-10-20,39,86474,Excellent,9,1.0,0,2
ec95ccf1-a679-4ab0-b129-e2f6e06ca678,HR,2016-08-01,52,87130,Excellent,17,3.75,1,8
f8c01007-1fbc-4004-b098-aa1f23f459be,HR,2013-12-13,30,53226,Excellent,23,2.59,0,11
5d0c8205-0a22-4e56-bcfe-8ab0919883f9,HR,2015-05-31,43,149413,Excellent,12,1.51,0,10
68b666d6-66a3-43db-8960-42b0dbe7a333,Engineering,2020-11-17,32,71157,Good,14,1.7,0,4
ae3acdf2-eac9-41cc-9ea3-93eadb646a33,Finance,2016-10-26,38,126300,Satisfactory,22,3.57,0,8
8331d711-5de2-4a7d-b0da-152821051c60,HR,2011-12-27,54,123740,Low,14,2.95,1,13
504b10c8-f3b9-47f2-9fe7-e068d847260b,Finance,2020-05-31,32,40188,Low,24,4.57,1,5
69c718ee-aea4-47d6-955f-a2f45fa9b21a,Engineering,2021-12-30,29,135933,Good,13,4.47,0,3
e09dd9e8-4348-4887-b339-3f5d8185716a,IT,2020-06-24,25,49414,Satisfactory,24,2.13,0,4
0aecc94d-aebb-469f-bdc2-705ce023282a,Finance,2022-10-10,57,143525,Good,20,3.13,0,2
0e9b65bb-a4d4-4431-ba38-f5a09ee08a70,IT,2019-11-29,40,146974,Satisfactory,16,4.46,0,5
b32281f3-3eac-4015-8a64-25fcbdb4f711,Engineering,2017-11-27,45,46746,Excellent,21,2.43,0,7
279163f4-0208-4c91-8f90-9d9dd23c7585,Engineering,2011-05-13,39,54331,Satisfactory,17,4.78,0,14
6035d9af-4a68-4bad-9af4-cf72da622059,Marketing,2020-11-20,54,116790,Good,14,3.1,0,4
da948cdf-6637-4dc7-91f4-48bb28802cff,Engineering,2011-12-06,57,115753,Good,20,3.52,1,13
dfc8e060-6362-4509-b919-e3be12aebb0e,Engineering,2022-10-02,31,121119,Low,26,3.26,0,2
5953ff90-17ef-4203-ab4d-738c7657e37c,Sales,2021-04-20,35,77380,Good,15,3.38,0,4
88fd5890-a479-4ce2-b7ee-e00f7743c104,HR,2020-01-30,28,74318,Good,18,3.93,0,5
1bef39f1-7700-4b2e-917b-6fc6e66eb0e2,Marketing,2021-05-01,33,55800,Good,24,2.43,0,4
1bbcb748-bb55-4fa3-ae26-651915f87768,Marketing,2015-04-01,43,135748,Excellent,19,3.34,0,10
659e2deb-ec28-4a93-b5a4-f270eadeae69,Marketing,2013-10-06,48,67492,Satisfactory,26,3.32,0,11
66ca0baf-3310-480a-aee0-95d5c4a9d8ac,Sales,2015-01-20,58,138128,Excellent,24,3.46,0,10
57a911b3-5139-44a1-9081-34dc54270925,IT,2022-09-29,32,45233,Excellent,20,4.24,0,2
366f4268-7c7d-4490-9ab7-f449ff169376,Engineering,2013-12-07,57,62019,Excellent,11,3.21,0,11
1d447f41-79e9-44e1-bdc4-d680b3c95502,HR,2018-06-18,34,51447,Satisfactory,22,3.61,0,6
8b8a7166-09cc-4f05-b45f-44334743968f,Finance,2013-10-02,53,119572,Satisfactory,36,4.69,0,11
2540647b-784f-4b14-b2d3-1a6527dea64c,IT,2015-04-13,29,50998,Good,23,3.91,0,10
9175fc63-51f7-4017-b6a5-fabaa3e53892,Engineering,2014-06-25,28,72801,Satisfactory,16,3.26,0,10
c632554b-99e0-4598-bce1-2a250804ccea,Sales,2010-04-02,38,64871,Low,21,2.82,1,15
cefc0e85-efbb-4216-8ff9-7696615a58bd,Engineering,2015-01-18,43,67076,Satisfactory,20,4.37,0,10
fa82f65d-6e1b-4be2-8a20-8c075c8aca1b,Engineering,2010-07-04,55,133688,Good,21,2.13,1,14
362465c1-0dd8-463b-b6a2-bf6979315fc6,Sales,2014-04-21,41,41429,Satisfactory,19,3.65,1,11
c234af07-f3e0-4b1f-85df-9333de36992f,Marketing,2012-04-11,29,50381,Excellent,18,3.37,0,13
4087be6a-4514-4416-ac44-821eaf051764,Marketing,2022-02-27,43,41987,Good,16,3.57,0,3
2448ef43-1566-4d1a-ad15-420ba2bc6715,HR,2015-10-27,48,134855,Satisfactory,18,4.02,1,9
14eae37c-67b2-416c-861e-a8aa11baf616,HR,2021-09-02,55,128191,Excellent,19,2.74,0,3
73905263-b653-4dba-9faf-c6cf4c5fccfb,Marketing,2010-09-21,42,59266,Excellent,21,2.49,0,14
36cf9429-8657-48ff-ab72-e451df0ccde7,IT,2013-07-10,36,99053,Satisfactory,16,2.01,0,11
2f1fc132-426b-4236-a4a0-7521ab6dd0aa,Finance,2014-03-10,26,149273,Satisfactory,27,3.24,0,11
e51bdfff-17aa-4aee-8dc2-0df3d49edd91,Engineering,2014-12-14,59,117425,Satisfactory,22,4.12,0,10
f69f239b-578e-411f-adb4-6c7fe6d1fe21,Finance,2015-02-21,38,88477,Excellent,18,2.52,0,10
32d7cc22-2a1e-4a7b-8c01-f701c0d02553,Engineering,2014-10-16,29,41547,Satisfactory,18,1.71,0,10
7b4bcaf8-6b4a-4541-b123-167e596a2b36,Marketing,2015-03-25,40,89614,Good,24,2.48,0,10
c8aae0c8-b057-41fd-8916-f0b779ba547e,HR,2017-03-08,26,149811,Good,27,3.64,0,8
6fd1134e-b25a-4809-b730-e52e2922ecb0,IT,2013-04-12,44,95859,Good,21,3.19,0,12
92004957-b161-4d16-a9a0-02a45acd1e90,HR,2016-10-14,40,94457,Good,14,3.7,0,8
8f97b21d-028a-4f1c-92b1-2838639e8bbc,Finance,2016-11-15,35,138817,Satisfactory,11,3.9,0,8
32d4d3a5-98dd-4c3c-a4ce-b832c8776e4b,HR,2010-04-11,31,119086,Low,23,4.11,0,15
9417e0f5-aaff-46ff-b904-6b5213eb4599,Marketing,2018-06-15,52,45174,Satisfactory,18,2.5,0,6
aa000756-52e0-434e-a505-a2b69dd3c15a,IT,2015-04-04,34,141870,Good,20,4.79,0,10
bbfecb11-f060-46a1-92d1-2566fc829c09,Finance,2016-04-10,43,60187,Excellent,22,3.21,0,9
bbae2fbd-bc99-4291-9342-98bebe2a85c6,IT,2019-02-03,58,101031,Excellent,18,3.76,0,6
e58118d1-2687-4443-83a1-beac5107256e,Engineering,2010-04-15,31,43938,Low,25,3.24,0,15
7fdbabc1-25c1-4e41-af0e-c9cb756aae2d,HR,2011-11-25,52,100833,Satisfactory,15,3.75,0,13
cac19d2e-1d15-471c-9100-1ab9dd42da67,IT,2018-11-15,56,41471,Excellent,28,2.74,0,6
43470982-6808-4471-ac87-ae14f8505ae9,Sales,2019-07-24,34,97155,Excellent,24,2.62,0,5
fcfd348c-00f0-47fe-b8e7-bcf5854c0d1f,HR,2019-04-16,51,56721,Low,29,3.49,0,6
db75dada-d51f-4de1-b17d-aa267357d500,Engineering,2016-03-18,55,112587,Good,25,4.08,0,9
a3900655-7307-43d5-a261-078d202f00a8,IT,2020-05-11,57,104305,Satisfactory,20,4.39,0,5
09572517-18f2-4999-9410-8438f82e5e1b,Finance,2019-08-14,56,47444,Satisfactory,22,2.86,0,5
300a491a-faa1-4736-bee6-b06e37f7a96a,Engineering,2012-06-08,25,133193,Good,22,4.0,0,12
c63e0e47-8bcc-4e8d-b24a-4a6d6b90a95b,Sales,2012-02-29,25,141716,Excellent,24,3.51,0,13
3754c5ec-60a7-4c20-99d7-6c9c2a8598d1,IT,2022-09-23,27,135335,Satisfactory,15,3.26,0,2
30efcbd3-f3ce-48b7-b5b3-0874591c228f,Marketing,2011-10-21,49,107928,Good,20,3.38,1,13
f481b9cb-93ab-4d5e-adfc-1dc4f8c43f7a,HR,2012-10-15,51,55729,Good,13,3.17,0,12
5d21a235-d053-47f4-9ec9-1fdc03add1a4,Finance,2015-05-08,48,73744,Good,19,3.63,0,10
4e954929-e58b-4d2d-8d4c-3b8004251c71,Marketing,2013-04-05,26,94130,Good,16,1.67,0,12
1fef4fb0-de25-45fe-91ad-5c228088a7de,IT,2020-02-24,56,148741,Low,22,1.83,0,5
ffc19ef6-a61f-435f-bfc7-06f0b30672dc,IT,2020-01-06,36,135245,Low,18,2.57,1,5
5a0ae917-690f-4c3c-a9ff-6cc074bc405c,Engineering,2016-04-15,40,76836,Good,14,3.9,0,9
6d0473e7-8adf-4e46-9403-fd025a2a83bd,IT,2012-02-14,51,115431,Good,12,3.57,0,13
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,Finance,2017-09-12,59,57255,Low,19,3.32,1,7
75757602-2d02-423f-ad25-32e51d0678b7,Marketing,2013-10-12,53,108945,Good,21,4.35,0,11
8d814215-2d49-4058-9f84-e3c56daa8c7e,Finance,2018-09-18,50,52744,Good,22,2.8,0,6
6f959489-8af2-420e-a9a3-e5f6984ad463,Sales,2021-11-08,27,107085,Good,27,3.58,0,3
a8dbe9a1-d857-4c60-88f7-972661ae2255,Sales,2018-06-25,47,120621,Good,13,2.87,0,6
a254da12-6fff-45cc-ae26-f348b044db1b,HR,2013-11-05,48,84467,Good,18,2.93,0,11
f01a5097-9ed0-4e5f-b3bc-57914882f6eb,HR,2020-05-29,56,60845,Satisfactory,25,4.58,0,5
1966d047-db64-4c52-a7e7-eec3ecd5afa3,Sales,2013-10-01,49,120272,Good,24,3.01,1,11
d655005d-ce52-4176-966e-46aefed01fca,IT,2015-08-27,26,75389,Satisfactory,18,3.41,1,9
043486c3-a64d-4c1d-96f2-83191a936d0c,Finance,2016-04-11,37,42529,Good,16,3.18,1,9
1a8a76f3-6949-4fce-aeb8-1b7d9dc33d41,Sales,2017-07-28,39,83117,Good,20,3.16,0,7
9fb30a4d-c071-4a38-bffc-4f097f1464b3,HR,2017-09-18,34,96314,Satisfactory,18,3.65,0,7
a22eb45b-1986-433d-8b73-aba7ed5edfa2,Sales,2011-12-18,46,66932,Low,22,2.25,0,13
ce4d89f3-94cb-494e-80dc-4cf971b0c1fa,IT,2021-01-23,31,48351,Satisfactory,15,2.22,0,4
da095b0c-4a37-4da3-aaef-0d3e085acd62,Sales,2014-09-08,50,148598,Good,26,3.13,0,10
c6e19fd7-390e-4f57-b63d-2fb56baf1e8f,Finance,2013-05-10,31,116536,Satisfactory,31,3.0,0,12
1d4ff1c8-618e-42a7-8d34-dd8374629fb5,Marketing,2010-01-09,27,82959,Satisfactory,24,3.83,0,15
f35757c5-7836-4477-9b39-455032103c49,IT,2011-08-21,37,144703,Good,16,4.08,0,13
cb33478a-f7b5-405b-99c1-d16c1fdb563a,HR,2021-04-11,46,140885,Satisfactory,25,2.23,0,4
e8724434-69b6-475e-b6c5-3d2be9fdd358,Finance,2014-05-28,25,62949,Satisfactory,21,2.25,0,11
c8ddd9bb-b42e-4714-a515-81bad206e99a,Sales,2018-04-20,58,67569,Excellent,19,2.92,1,7
f08aba21-01f2-48f5-a553-b5aabdbc34f8,Sales,2020-01-16,55,96108,Excellent,21,2.81,0,5
81ef8162-3953-48bb-883e-00325fe8a7f4,Marketing,2016-02-25,40,59318,Satisfactory,22,3.27,0,9
a89f5f9d-e12d-4f58-8482-0852489a4ca4,HR,2019-12-06,54,58695,Good,32,4.05,0,5
e71594ff-d6a6-4618-8eb1-8c8843b63613,HR,2021-02-23,25,120704,Good,16,3.49,1,4
ac5d7133-6a2a-4cad-a8ca-5b2ecb8e2d61,Engineering,2017-09-23,55,77096,Excellent,26,3.8,1,7
e8b81813-e672-4bf5-8110-783e3dd6831b,HR,2010-04-02,33,145127,Good,21,2.79,0,15
06b81c8a-03f9-474d-885d-5d016a2062aa,Marketing,2012-04-30,52,126248,Good,31,2.53,0,13
d73cad84-5fd9-4dfe-8a5e-df3827439b53,Engineering,2013-01-12,37,125036,Excellent,22,2.62,0,12
bdc242a8-d1ed-4618-84da-c679d113b5ff,Engineering,2010-10-27,23,43747,Low,28,2.92,0,14
2ba009ec-55c8-4441-9145-c6f899960a38,Sales,2016-06-01,23,104400,Good,23,3.34,0,9
6e15c527-fe2a-4cbc-927a-e04ef58b8c61,Sales,2014-01-17,57,128744,Good,20,3.15,0,11
64305373-f936-4968-8e44-f2f83de8a4cd,HR,2012-12-18,27,139763,Excellent,15,2.69,0,12
64b078a7-a4f9-467f-9dc3-bbee31523136,Engineering,2018-02-04,44,44430,Excellent,22,3.2,0,7
ee93a4d0-cd24-420c-8d34-6977d41bd8bf,Sales,2017-12-28,58,124371,Satisfactory,21,2.72,1,7
f07bf9bb-20fd-4784-add9-a87993ee36ee,Marketing,2013-09-27,37,145635,Satisfactory,19,2.11,0,11
ba65983d-fa33-4a98-a3f2-0557a2e2d1ca,Sales,2017-09-01,40,68927,Satisfactory,16,3.8,0,7
5170a2ef-e777-4664-a732-ceca2c78bc22,IT,2019-09-07,45,100411,Satisfactory,29,3.15,0,5
3b20d154-6ff9-4cf7-a88f-c36a846c454c,IT,2020-10-26,48,149484,Good,20,3.27,0,4
20572e73-cd19-4b5e-b5c4-3078197df05f,Sales,2015-10-11,28,48963,Good,21,3.42,0,9
93b1ee1d-a1a6-4f32-9e4d-acd68116fd6c,Engineering,2012-02-15,51,126961,Good,15,3.06,0,13
c31db215-d7d0-4c99-a45a-e8eec8c6a8b1,Engineering,2013-12-23,35,123031,Good,23,3.47,0,11
d65bc676-429e-40e0-aaaa-94c8a097efe3,Finance,2014-08-09,36,84271,Low,20,4.95,1,10
52891c31-f2de-45fd-a8b7-b5418d8b3728,IT,2016-04-22,33,118134,Good,24,4.22,0,9
06905ba5-17e0-4df5-97df-85b33429c8cf,Marketing,2015-01-26,50,49786,Excellent,12,2.55,0,10
c520d50f-a0ff-4498-82f4-298f6ffad356,Engineering,2015-03-13,44,116457,Good,21,1.62,0,10
9e3bc735-071f-4a27-a72e-31b197e1bc36,HR,2019-05-12,34,82241,Satisfactory,13,4.08,0,6
f8ef32ee-ebac-42ef-8b2e-1eb3b523b1f3,IT,2019-11-07,30,135789,Low,25,3.63,0,5
067965ab-61e5-48ca-9261-14b7142a6f47,Marketing,2013-08-20,45,125505,Satisfactory,17,3.68,0,11
fbc1085b-216b-4833-bbf2-82a9be09f835,Marketing,2011-09-07,51,129521,Good,22,2.69,0,13
c7101f3d-a1aa-49f0-a26c-2d5a742617e7,Engineering,2010-09-02,22,87232,Satisfactory,23,2.65,0,14
a70bba9c-3d5e-49df-afc2-147c5badd755,Marketing,2012-01-27,31,51020,Excellent,20,3.34,0,13
319ec58b-4c03-4d16-b8c4-f346e5dd614c,Engineering,2012-04-03,59,75141,Excellent,24,3.52,0,13
b9ef9fa8-3ec8-4e58-9728-2d3089111a42,Sales,2017-09-28,36,69461,Good,15,5.0,0,7
60cb9e17-c93a-4471-8e9d-ef4ec7affa24,IT,2020-06-04,30,54352,Satisfactory,13,3.93,0,4
0d3f69ed-a8c5-4cca-82ae-cc90c5386208,Finance,2017-08-11,34,95994,Good,24,3.43,0,7
24ce1460-ef5a-4491-953d-165346641858,Sales,2015-01-21,44,55344,Excellent,24,1.0,0,10
fc1bb61a-a36d-4d54-85ec-8e9fa09fc700,IT,2013-05-25,54,146837,Low,24,3.43,0,12
1c66021e-1a79-4ec1-9def-b7bb945094c8,Engineering,2022-08-17,30,94250,Excellent,20,3.33,1,2
1f683d6f-988c-49db-ad5c-ea4e758964f5,IT,2011-04-19,24,118661,Good,17,2.19,0,14
4312153d-484f-4f7c-a44f-52f41b696031,Engineering,2021-04-24,51,143027,Satisfactory,24,3.76,0,4
13cf44fe-17c0-4e28-ae3d-9de2e504d1c6,Sales,2018-11-24,30,59202,Good,16,4.38,0,6
e9a7f5e0-5c84-48db-9839-40c97e86d7f8,HR,2014-11-28,46,82232,Satisfactory,26,4.95,0,10
19c59f2d-640b-4b85-b53d-aedcd69bdeb1,HR,2014-10-01,45,106245,Good,22,3.32,0,10
69eb337c-059e-48d8-8ba2-0d387db4990d,IT,2020-10-17,53,46992,Good,21,2.72,0,4
a02cbed2-f58f-41b0-bc8c-65ab12d5dfe5,HR,2012-08-02,28,139042,Low,21,4.31,0,12
6b7f0864-aff5-4774-b5d5-f4e513893a70,Engineering,2014-02-20,57,66354,Satisfactory,21,2.51,0,11
a2307350-5047-4a3d-a3c4-43f16010ab93,Marketing,2021-03-05,46,118769,Satisfactory,25,3.36,0,4
293e16b3-cefd-4224-b36c-c67ee886818e,Engineering,2022-05-24,41,44590,Good,25,2.15,0,3
e754d4c3-0298-4dd2-8c7b-34e22e07cb63,Marketing,2012-05-08,38,134242,Satisfactory,14,4.22,0,13
a197339c-913a-4b6c-a8df-e59a2dbdc7cf,Sales,2019-10-01,57,53718,Good,26,2.67,0,5
1e014975-080d-4370-9ad4-c20f9b4dbb90,Finance,2010-08-18,47,128007,Satisfactory,16,4.0,0,14
58c6d166-fe65-4782-97c2-6cfdf9d59f7f,Marketing,2016-08-14,40,142022,Low,19,3.27,1,8
999921ec-9d2f-4e76-beb2-d1727be19731,HR,2010-06-27,58,53105,Low,21,3.72,0,14
85915036-288c-4222-8148-a2458be64b98,Engineering,2020-10-03,24,146505,Low,27,2.94,0,4
1f20c257-ed34-4e32-8126-fa8fbddfd7eb,Sales,2017-02-28,49,45081,Low,21,3.5,0,8
89344b06-0790-4eb4-9b2a-1376315e4e80,HR,2014-06-02,43,148233,Excellent,27,4.06,0,11
c2ce56bd-8301-43a6-849b-50bc05e5d461,Sales,2017-10-11,40,132254,Good,27,2.77,0,7
5d697934-ddeb-48a4-b75f-dd572700260b,Finance,2018-01-26,37,99967,Excellent,29,3.55,1,7
078d27e5-378a-4ba6-a608-d6d31d62c6b5,Engineering,2014-11-10,27,60384,Low,16,4.33,0,10
155c8139-3842-43b4-a378-ff4453d9a4dd,IT,2020-08-07,58,110081,Excellent,23,2.42,0,4
2067902b-f099-42b6-b10c-cf77ba4d6c8e,Engineering,2010-03-23,52,45339,Good,26,2.61,0,15
33013b08-7b48-4db6-860f-01a54480d02d,Finance,2012-04-25,55,55353,Good,17,2.56,0,13
b544f70c-593a-4b51-978b-55e7f406d6e0,Engineering,2017-09-10,52,99487,Satisfactory,17,3.0,0,7
77902ddf-4b58-4ceb-a6e4-86bf8d2eea22,IT,2013-05-01,32,66376,Satisfactory,20,1.89,0,12
6fa1c232-7eec-4c53-8f1b-6490bec51040,Marketing,2022-11-27,57,133564,Excellent,18,3.29,0,2
ec1f0155-6662-4bd2-b243-b5c6833d7595,Sales,2018-12-05,27,124636,Good,19,4.78,0,6
32a807cc-2c47-4336-8006-1add316c00bc,IT,2018-08-12,48,44302,Good,22,3.31,0,6
b7a745e2-e327-419f-9895-cceaafe2ff5c,HR,2016-03-13,28,41809,Low,26,5.0,0,9
1a574cee-6490-4d65-b63d-329547f50a35,Finance,2016-05-26,53,134453,Satisfactory,15,1.81,0,9
966b91e7-c435-4e28-8b0c-17099569f8cb,Marketing,2011-03-21,29,45830,Excellent,20,2.12,0,14
34b16488-cb4a-4b4b-aa68-3e184fc40b0a,HR,2012-07-11,54,58381,Good,18,1.69,0,12
6ef7ffc3-7ce2-4b5b-b8d8-f272f429c05d,HR,2021-09-28,36,88637,Good,22,1.0,0,3
98a91187-6c7a-4c9d-b237-64bae202f022,Finance,2022-01-02,48,107666,Satisfactory,22,3.29,0,3
5199839c-d0de-4fb6-858c-6c02bf409640,Marketing,2017-03-15,51,44412,Good,19,2.18,0,8
620f4af4-9b77-4a46-9b88-fe699f7717ca,HR,2013-03-13,43,116420,Satisfactory,18,1.24,0,12
5a58abba-9130-4877-b320-e68f6de77482,HR,2020-11-07,50,100520,Low,23,2.89,0,4
d1c06099-a1f8-46ce-a5dc-6ce55fbbdfd7,Marketing,2019-06-04,51,95665,Good,23,3.22,0,5
e3b2f985-2ad0-457e-b30c-19bc1073c0c3,Engineering,2019-08-14,23,141100,Good,13,3.49,0,5
40c8c7a3-82e8-47ae-b545-dfb308a47ee1,HR,2012-06-14,36,129668,Satisfactory,21,3.06,0,12
9a980457-4b21-4512-a8e9-31d8963d101f,Sales,2020-03-11,48,86775,Good,16,3.71,0,5
f34bfa59-a525-43e3-a093-97d5d3a1b88a,Marketing,2015-08-23,28,87733,Good,14,2.36,0,9
65f76d06-5a2d-465b-87ce-baaaf713c245,HR,2018-04-23,48,62707,Excellent,14,2.29,0,7
cf1d46be-2e0e-443d-9d59-b30807aa2515,Finance,2016-07-15,42,70478,Low,17,4.33,0,8
2f981e44-ca78-4f58-adec-4b0d529b3b96,IT,2015-03-13,34,46745,Low,21,4.68,0,10
37164f31-1298-4e9c-becd-2b8c5b952506,Sales,2014-12-05,38,77970,Excellent,17,2.0,0,10
252151f9-5f39-4d2b-9f25-210ea82e2d61,IT,2022-01-25,32,139859,Good,17,3.41,0,3
02774ef3-1f4f-4a0f-907f-fc32c78e4415,IT,2017-08-12,31,51882,Good,18,2.39,1,7
b780606a-02ca-48d5-b033-ee83518f0ed4,HR,2013-02-01,54,117300,Low,29,2.29,1,12
9145aa38-7722-4c2c-b6b9-ca355430c8c3,Sales,2010-12-05,35,130101,Excellent,25,3.41,1,14
3b8ede31-e614-45dd-9251-d645cb94cf8d,Sales,2022-03-13,58,109979,Good,21,3.44,0,3
489af195-62b6-4594-90f4-c9418fc7ad79,Engineering,2013-03-18,29,53583,Good,19,2.8,1,12
37abaed7-86fa-4a83-b651-1c939a0fb0b8,IT,2017-09-09,54,81290,Excellent,17,2.87,0,7
b75d2f0c-472e-4f3b-8f9a-fd511a58fa44,Sales,2018-04-18,28,93857,Good,25,2.2,0,7
ceb380ac-e223-4389-b23e-d1fc9b9f9efe,Engineering,2015-09-21,55,115672,Satisfactory,12,4.21,0,9
92ee4820-1327-4db9-abdd-439adc233c06,Marketing,2021-10-07,28,126759,Good,26,3.13,1,3
aea03292-6bf7-4125-a571-f542e485a118,Engineering,2018-04-06,28,60342,Good,27,2.37,0,7
d03a9ed2-515a-4eea-af69-a1cfc19666e9,Finance,2022-06-26,57,93816,Good,17,3.15,0,2
0cb68029-3276-4b75-b2b9-fc5651f37a1f,HR,2011-03-25,28,115412,Good,25,2.91,0,14
0bfa8cd5-7fa7-4708-be72-79cecd7f65f6,Marketing,2012-03-04,41,98314,Satisfactory,27,2.49,0,13
1e87c27e-6bd6-4443-8640-1757fd81a925,Marketing,2011-03-13,39,40746,Excellent,27,2.41,0,14
99f75c76-2bcf-403f-b3e9-b99b1fc489b3,Finance,2022-09-01,35,140488,Good,25,2.3,0,2
